TITLE_ID,TITLE,AUTHOR,BOOK_NO,TIMES_RENTED,ISBN,Category ,Price,Pub Year,Pages,Format
450840,Magnus Chase and the Ship of the Dead,Rich Riordan,B01085848,2,978-8172235437,0,,,,
430502,Colour of Love The,Joghee Jagdish,B01032573,2,#N/A,0,,,,
377815,The Siren,Kiera Cass,B0973818,2,978-0008174941,0,,,,
372725,Messi 2016,Luca Caioli,B0970666,2,R9781906850913,0,,,,
377726,Carry On,Rainbow Rowell,B0973284,2,978-1529013009,0,,,,
367133,Crash & Burn,Lisa Gardner  									,B0971980,2,R9781472226600,0,,,,
366743,My First Board Book of Good Manners,Manoj Pub. Ed. Borad,B0972996,2,978-8171673407,0,,,,
366744,My First Board Book of Good Habits,Manoj Pub. Ed. Borad,B0972997,2,#N/A,0,,,,
366742,My First Board Book of Vegetables,Manoj Pub. Ed. Borad,B0972993,2,978-8131017371,0,,,,
366739,My First Board Book of Numbers,Manoj Pub. Ed. Borad,B0972995,2,978-8131003763,0,,,,
371439,Goldilocks and The Three Bears,Pegasus And Yes,B0970593,2,R9788131904756,0,,,,
381092,The One That Got Away (English)        (Paperback),Priyanka Menon,B0973283,2,978-9351067979,0,,,,
368662,Triggers: Sparking positive change and making it last,Marshall Goldsmith Mark Reiter,B0971510,2,978-1781257586,0,,,,
368664,Did I Mention I Love You?,Estelle Maskame,B0973824,2,978-9351777120,0,,,,
377884,Originals,"Grant, Adam",B0971512,2,R9780753556986,0,,,,
382654,Fenny and Mandy are Best Friends,Manmeet Narang,B0971420,2,R9788131932735,0,,,,
382655,Atti Gets a New Family,Manmeet Narang,B0971396,2,R9788131932728,0,,,,
382648,Tobby's Birthday Party,Manmeet Narang,B0971381,2,978-8131932674,0,,,,
476722,NIL GAVANI KADHALI,RAJESH KUMAR,B01085813,2,#N/A,0,,,,
476683,KANNE KAATHIRU,RAJESH KUMAR,B01085810,2,#N/A,0,,,,
475922,Oru Poi Podhum (Tamil),PATTUKOTTAI PRABAKAR,B01085791,2,#N/A,0,,,,
476522,THAVAM PANNIDAVILLAYADI,RAMANI CHANDRAN,B01085839,2,#N/A,0,,,,
476502,Oonamaru Nallazhage,RAMANI CHANDRAN,B01085844,2,#N/A,0,,,,
476604,NAYAGAN VANDHANADI,RAMANI CHANDRAN,B01085832,2,#N/A,0,,,,
475145,ENGE ANDHA SORGAM,INDHUMATHI,B01085659,2,#N/A,0,,,,
475302,Oomaichennaai,JAYAMOHAN,B01085704,2,978-9384149734,0,,,,
475483,VASANTHAKALA MEGAM,LAKSHMI,B01085745,2,#N/A,0,,,,
475446,MIDHILAVILAS,LAKSHMI,B01085734,2,#N/A,0,,,,
475427,IDHO OR IDHAYAM,LAKSHMI,B01085727,2,#N/A,0,,,,
369537,"Love, Lies and Layoffs",Usha Narayanan,B0972872,1,978-9351067931,0,,,,
372902,Princess More Tears to Cry,Sasson Jean,B0971553,1,R9780857502865,0,,,,
382357,The Girl in the Spider's Web,"Lagercrantz, David",B0971366,1,#N/A,0,,,,
382652,Lucy Squirrel Plays Pranks,Manmeet Narang,B0971422,1,R9788131932612,0,,,,
382657,Peppy's VIsit to the Aquarium,Manmeet Narang,B0971419,1,978-8131932742,0,,,,
382656,Rhea's Adventure on Her Birthday,Manmeet Narang,B0971395,1,#N/A,0,,,,
382651,Once upon a Time in Africa,Manmeet Narang,B0971418,1,R9788131932636,0,,,,
379014,The Z Factor : My Journey as the Wrong Man at the Right Time (English)        (Hardcover),"Subhash Chandra  					,  					 Pranjal Sharma",B0973304,1,978-9351773245,0,,,,
450881,Hit Refresh: The Quest to Rediscover Microsoftâs Soul and Imagine a Better Future for Everyone,Satya Nadella,B01085857,1,978-8173711466,0,,,,
476684,MATRAVAI NALLIRAVU 1.05 KKU,RAJESH KUMAR,B01085811,1,#N/A,0,,,,
476682,19 VAYADHU SORGAM,RAJESH KUMAR,B01085809,1,978-9380386782,0,,,,
476726,NEE ENGE ENN ANBE,RAJESHKUMAR,B01085817,1,#N/A,0,,,,
476725,NAVAMBAR NILA,RAJESHKUMAR,B01085816,1,#N/A,0,,,,
475702,ORAVIZHI PAARVAIYILE,MUTHULAKSHMI RAGAVAN,B01085775,1,#N/A,0,,,,
475662,NENJAMADI NENJAM,MUTHULAKSHMI RAGAVAN,B01085773,1,#N/A,0,,,,
475842,JARIGAI MEDAI,PATTUKOTTAI PRABAKAR,B01085786,1,#N/A,0,,,,
476643,INI,SIVASANKARI,B01085861,1,978-3659108341,0,,,,
476463,DHESANTHIRI,S.RAMAKRISHNAN,B01085852,1,978-8189780487,0,,,,
476562,SORGATHILE MUDIVANADHU,RAMANI CHANDRAN,B01085838,1,978-1565770201,0,,,,
476503,VELAI VANDHAPODHU,RAMANI CHANDRAN,B01085843,1,#N/A,0,,,,
476782,MAYAMELLAM NAANARIVEN,RAMANI CHANDRAN,B01085827,1,#N/A,0,,,,
476603,NAAN PESA NINATHADHELLAM,RAMANI CHANDRAN,B01085831,1,#N/A,0,,,,
476582,MUDHAL MUDHALA PAARTHAPODHU,RAMANI CHANDRAN,B01085828,1,#N/A,0,,,,
475143,K.P.T. Sirippu Raja Chozhan (Tamil),GRACY MOHAN,B01085657,1,#N/A,0,,,,
475185,SUNDHARAGANDAM,INDRA SOUNDARAJAN,B01085672,1,#N/A,0,,,,
475266,PARRYSUKU PO,JAYAKANDHAN,B01085695,1,#N/A,0,,,,
475224,INDHA NERATHIL IVAL,JAYAKANDHAN,B01085691,1,#N/A,0,,,,
475304,ILLADHAVARGAL,JODHIRLADHA GIRIJA,B01085716,1,#N/A,0,,,,
475465,THODUVANAM VARAIYIL,LAKSHMI,B01085743,1,#N/A,0,,,,
475449,NIYAYANGAL MARUMBODHU,LAKSHMI,B01085737,1,#N/A,0,,,,
475445,MARUBADIYUMA,LAKSHMI,B01085733,1,#N/A,0,,,,
475429,KALA MUZHUVADHUM KATHIRUPEN,LAKSHMI,B01085729,1,#N/A,0,,,,
443624,Grimmtastic Girls: #7SnowFlake Freezes Up,Joan Holub,B01085713,1,#N/A,0,,,,
443641,Grimmtastic Girls:#6 Goldilocks Breaks in,Joan And Williams Holub,B01085708,1,#N/A,0,,,,
352541,If I Stay,Gayle Forman,B0971486,1,R9781909531239,0,,,,
365831,The Greedy Crow (English)        (Paperback),Team Bookmatrix  									,B0973057,1,#N/A,0,,,,
365829,The Elephant and the Dog,Team Bookmatrix  									,B0973069,1,#N/A,0,,,,
371488,Mr Meddle's Bicycle,Enid Blyton,B0973832,1,#N/A,0,,,,
357886,Step This Way (Dr. Seuss/Cat in the Hat) (English)        (Paperback),Tish Rabe  									,B0971935,1,#N/A,0,,,,
324855,8 Steps to Innovation,Vinay Dabholkar And Rishikesha T. Krishnan,B0970613,1,R9789350293584,0,,,,
366758,Interesting Stories From Panchtantra [In English ] Fascinating Episodes with Worldly Wise Messages (English)        (Hardcover),Kunwar Anil Kumar,B0972955,1,978-4550069960,0,,,,
353253,Chosen (English),Kristin Cast P. C. Cast,B0971362,1,R9780349001142,0,,,,
353420,Judy Moody Gets Famous! (English),"Mcdonald, Megan",B0971327,1,R9781406335835,0,,,,
350241,City of Heavenly Fire: City of Heavenly Fire  (Book Six),"Clare, Cassandra",B01085902,1,978-1406362213,0,,,,
347704,Power of Five : Raven's Gate,"Horowitz, Anthony",B0970991,1,978-1406354058,0,,,,
360675,Great Indian Novel; The,"Shashi  					,  					 Tharoor  									",B0971022,1,R9780143420088,0,,,,
361393,Fancy Nancy : Hair Dos and Hair Don'ts (English)        (Paperback),Jane O'Connor  									,B0972166,1,978-3639210873,0,,,,
368456,Evergreen More Hans Anderson Stories,Shree Book Centre  									,B0973227,1,#N/A,0,,,,
368555,Evergreen - Fairy Tales : 19 Stories in Large Print (English)        (Paperback),Shree Book Centre  									,B0973247,1,978-9350641552,0,,,,
363753,"AMELIA BEDELIA, CUB REPORTER (English)        (PACK)",Parish Herman  									,B0972162,1,#N/A,0,,,,
155796,Our Iceberg is Melting,"John Kotter, Holger Rathgeber",B0973327,1,978-1529056884,0,,,,
366788,VERONIKA DECIDES TO DIE,English,B0970352,1,R9780008140250,0,,,,
366639,Overconfident Lanky Loses The Race,English,B0972967,1,978-9388261494,0,,,,
366637,Pixie The Good Neighbour,English,B0972963,1,#N/A,0,,,,
366620,Crystal And Her Lying Ways,English,B0972977,1,978-8131019153,0,,,,
343117,Magic Tree House #45: A Crazy Day with Cobras,"Pope Osborne, Mary",B0971560,1,978-0606269971,0,,,,
364614,Armageddon Outta Here The world of Skulduggery Pleasant (English)        (Paperback),Derek Landy  									,B0970610,1,978-0007559527,0,,,,
367914,Shakespeare For Everyone-A Midsummer Night's Dream,William Shakespear,B0973161,1,978-8129129864,0,,,,
366586,HELP OTHERS AND OTHERS WILL HELP YOU (English)        (Paperback),Pegasus,B0971401,1,#N/A,0,,,,
412801,This Is Not Your Story,Savi Sharma,B01085859,1,978-9387894174,0,,,,
382262,The Adventures Of Feluda: The House Of Death,"Satyajit Ray , Gopa Majumdar",B0970815,1,978-8129141842,0,,,,
367263,Skeleton Key : Alex Rider,"Horowitz  					,  					 Anthony  									",B0972612,1,978-1406360219,0,,,,
424727,Jatak Kathayein - I (Hindi Edition) (Hindi),Wilco Picture Library,B01030023,1,978-8174824837,0,,,,
372736,Horrid Henry and the Comfy Black Chair (Early Reader),Simon Francesca,B0971300,1,978-0439504249,0,,,,
371457,A Christmas Party,Sterling,B0973397,1,978-1781750032,0,,,,
379394,Life Mantras,Subrata Roy Sahara,B0972095,1,R9788129139856,0,,,,
373231,Jelly Belly : Every Womanâs Guide to Good Health and Happiness,Dr Aparna Santhanam,B0973298,1,#N/A,0,,,,
379454,Prada And Prejudice,Katie Oliver,B0973286,1,978-9351779193,0,,,,
383470,TED IN A RED BOX - USBORNE PHONICS,"Cox, Phil Roxbee",B0970671,1,R9780746077177,0,,,,
366747,My First Board Book of Opposits,Manoj Pub. Ed. Borad,B0972983,1,978-8171673407,0,,,,
366741,My First Board Book of Flowers,Manoj Pub. Ed. Borad,B0972994,1,978-8171673407,0,,,,
368532,Shakespeare For Everyone-Othello,Shakespeare  									,B0973211,1,#N/A,0,,,,
368530,Shakespeare For Everyone-Hamlet,Shakespeare  									,B0973208,1,#N/A,0,,,,
368527,Shakespeare For Everyone-Twelfth Night,Shakespeare  									,B0973210,1,#N/A,0,,,,
368523,Shakespeare For Everyone-The Tempest,Shakespeare  									,B0973178,1,#N/A,0,,,,
359303,Inga,Poile Sengupta  									,B0973628,1,#N/A,0,,,,
368691,Private Sydney,James Patterson  									,B0970922,1,R9781784751951,0,,,,
368513,Funny Photo Phonics A Fox In Socks Book,Language: English,B0973190,1,R9789350493243,0,,,,
359414,Adventures of TOM Sawyer,Language: English,B0970597,1,978-1719836517,0,,,,
359413,PIED PIPER OF HAMELIN,Language: English,B0970580,1,R9788131909041,0,,,,
359410,The Wooden Horse,Language: English,B0970584,1,R9788131919026,0,,,,
359446,Story Of The Prodigal Son,Language: English,B0970594,1,R9788131918661,0,,,,
359441,David And Goliath),Language: English,B0970581,1,R9788131918579,0,,,,
363139,Alibaba's World : How a Remarkable Chinese Company is changing the face of Global Business,Porter Erisman  									,B0971644,1,978-1250069870,0,,,,
359047,Third Twin (English)        (Paperback),Ken Follett  									,B0970826,1,978-1509864317,0,,,,
369352,Goosebumps The Movie : Night of the Living Monsters (English)        (Paperback),R. L. Stine  									,B0970513,1,978-9351039754,0,,,,
358514,You're the Password to My Life (English)        (Paperback),Sudeep Nagarkar  									,B0970343,1,#N/A,0,,,,
358524,The Puffin History of the World - Volume 2,Roshen Dalal  									,B0971284,1,978-0143331582,0,,,,
360986,Socialite Evenings (English),Shobhaa De  									,B0970952,1,R9780143421306,0,,,,
382822,You've Got The Wrong Girl (English),Sreemoyee Piu Kundu,B0971487,1,978-9387471924,0,,,,
334232,The Vampire Boy,Sharanya Deepak,B0973465,1,978-8192594828,0,,,,
361394,Mia Sets the Stage (English),Robin Farley  									,B0972163,1,978-0062086853,0,,,,
360138,Mia and the Girl With a Twirl (English)        (Paperback),Farley Robin  									,B0972169,1,978-0062086884,0,,,,
352277,Robert Ludlum's The Bourne Dominion (English),Eric Van Lustbader Robert Ludlum,B0971906,1,978-1409136521,0,,,,
362275,Festivals of India,Sterling Publishers  									,B0973150,1,978-9353763756,0,,,,
367134,Trouble in Mind,Jeffery Deaver  									,B0971437,1,R9781444704556,0,,,,
36091,Puffin Classics : Extraordinary Cases of,"Doyle Arthur Conan & Jonathan,",B0970492,1,R9780141330044,0,,,,
186629,SHAH JAHAN (642),Coomi Chinoy,B0971987,1,R9788184821925,0,,,,
359009,First Skills : Telling The Time,Clark Lesley  									,B0971698,1,978-1409310327,0,,,,
359010,First Skills : Colours & Shapes (English)        (Paperback),"Clark ,  Lesley  									",B0971699,1,978-8122203165,0,,,,
353381,Beautiful Oblivion (English),Mcguire Jamie,B0970910,1,R9781471133527,0,,,,
360370,After Ever Happy,Todd Anna Todd  									,B0973306,1,978-1501106408,0,,,,
363519,Owl Diaries - Eva's Treetop Festival (Branches),Rebecca Elliott  									,B0970936,1,978-9351038184,0,,,,
361112,The Return of the King (English),J. R. R. Tolkien  									,B0970792,1,R9780007488353,0,,,,
448421,The Maze Runner: The fever Code,James Dashner,B01085684,1,978-1911077039,0,,,,
368469,I Can Read White Fang Level 4,Van Gool  									,B0973213,1,#N/A,0,,,,
361012,George the Drummer Boy,Nathaniel Benchley,B0972176,1,R9780064441063,0,,,,
341057,"Gods, Kings & Slaves: The Siege of Madurai",Venketesh. R,B01085803,1,978-9350095867,0,,,,
344842,Rainbow Magic: The Jewel Fairies: : Lucy the Diamond Fairy,Daisy Meadows,B0973355,1,978-1843629597,0,,,,
348370,Heroes of Olympus: The Son of Neptune,"Riordan, Rick",B01085847,1,#N/A,0,,,,
361049,The Art of War (English),Sun Tzu  									,B0971018,1,R9788172345242,0,,,,
238719,Mike's flight,Shree,B0973258,1,R9788179632291,0,,,,
374355,Second Chance at Love,Ruchita Misra,B0970349,1,R9789351775942,0,,,,
358954,Mr. Men CSB 47 : Mr. Nobody (English)        (Paperback),Roger  Hargreaves  									,B0970500,1,#N/A,0,,,,
368676,The Wellness Sense : A Practical Guide to Your Physical and Emotional Health Based on Ayurvedic and Yogic Wisdom,Om Swami,B0973468,1,978-0994002730,0,,,,
178982,Fun In Devlok: Indra Finds Happiness,"Pattanaik, Devdutt",B0970677,1,R9780143331681,0,,,,
178983,Fun In Devlok: Gauri & The Talking Cow,"Pattanaik, Devdutt",B0970676,1,R9780143331704,0,,,,
2812,Sherlock Holmes: The Complete Novels and Stories Volume II,"Doyle, Sir Arthur Conan",B0973033,1,#N/A,0,,,,
193349,Genghis Khan,"Man, John",B0971489,1,R9780553814989,0,,,,
203228,"Rogue of my Own, A","Lindsey, Johanna",B0971545,1,978-1416599036,0,,,,
203227,No Choice But Seduction,"Lindsey, Johanna",B0971555,1,R9780552156325,0,,,,
379340,India's Broken Tryst,Tavleen Singh,B0973310,1,#N/A,0,,,,
198082,"Necromancer, The","Scott, Michael",B01085761,1,978-0552561969,0,,,,
345539,King and Maxwell,David Baldacci,B0971155,1,R9789384898083,0,Fiction,,,
258750,Zero Day,David Baldacci,B0971600,1,R9781447265092,0,Fiction,,,
333966,The Simple Truth,David Baldacci,B0971595,1,R9781447231172,0,Fiction,,,
326574,The 39 Clues: Cahills vs. Vespers Book 6: Day of Doom,David Baldacci,B0971674,1,978-0545298445,0,Fiction,,,
190181,True Blue,David Baldacci,B0971598,1,R9780330534505,0,Fiction,,,
186741,HITOPADESHA - HOW FRIENDS ARE PARTED (620),"Editorial Team, Staff",B0972021,1,978-8183481397,0,,,,
186731,BIRBAL THE GENIUS (587),Dev Nadkarni,B0972041,1,R9788184820423,0,,,,
186777,MAHAVIRA (594),Rishabhdas Ranka,B0971998,1,R9788189999650,0,,,,
352271,The Colour Of Law (English),Mark Gimenez,B0971505,1,R9780751551105,0,,,,
191738,Ladybird Tales : Little Red Hen (New),Ladybird,B0971694,1,R9781846469848,0,,,,
186610,ASHOKA (536),Meena Talim,B0972002,1,R9788189999063,0,,,,
186738,JATAKA TALES - THE HIDDEN TREASURE (617),Meera Ugra,B0972004,1,R9788184821666,0,,,,
351742,Akbar and the Tricky Traitor (English),Natasha Sharma,B0973519,1,978-9383331116,0,,,,
342419,Magic Tree House: A Good Night for Ghosts (Book - 42),"Pope Osborne, Mary And Murdocca, Salvatore",B0971922,1,978-1509829460,0,,,,
344993,Stranglers Honeymoon,Nesser Hakan,B0971616,1,R9781447217336,0,,,,
364373,The Innocent,David Baldacci  									,B0971170,1,R9780330517966,0,Fiction,,,
360584,"The Target : When Revenge Gets Personal, The Stakes Get Higher... (English)        (Paperback)",David Baldacci  									,B0971157,1,978-8129141842,0,Fiction,,,
335097,ENORMOUS CROCODILE	,Rohal Dahl,B0972877,1,978-0141365510,0,,,,
385227,A Pregnancy Scandal (M&B June'16)Desire,Kat Cantrell,B0976981,1,#N/A,0,,,,
348503,MY BOOK OF FAIRY TALES N LITTLE RED RIDING HOOD,Shalini Harshwal,B0973502,1,#N/A,0,,,,
362170,"Robot, Go Bot! (Step into Reading Comic Reader) (English)        (Paperback)",Dana M. Rau  									,B0971977,1,978-0375870835,0,Kids,,,
360168,The Prophet (English)        ),Kahlil Gibran  									,B0971325,1,R9788172343545,0,,,,
364305,LITTLE RED HEN (English),Usbourne,B0970599,1,R9780746091364,0,,,,
363401,UFR LEVEL 2 CLEVER RABBIT AND THE LION (English)        (Paperback),Usbourne,B0970604,1,978-8171673407,0,,,,
363439,UFR LEVEL-1 THE GREEDY DOG (English),Usbourne,B0970652,1,R9781409555797,0,,,,
334539,Little Miss CSB 30 : Little Miss Somersa,"Hargreaves, Roger",B0970504,1,R9781405235167,0,,,,
334533,Little Miss CSB 18 : Little Miss Star,"Hargreaves, Roger",B0970494,1,R9781405235310,0,,,,
416323,Little Black Book for Stunning Success,Robin Sharma,B01085849,1,978-9386867537,0,,,,
339454,A House of Night: Betrayed (Book - 2),"P C Cast, Kristin Cast",B0971355,1,R9780349001135,0,,,,
348782,My First Book - 123,Sterling Publishers,B0973505,1,#N/A,0,,,,
339473,Pepper In The Dark,Sterling Publishers,B0973412,1,#N/A,0,,,,
364466,Pride & Prejudice,Jane Austen  									,B0971066,1,978-8172344504,0,,,,
348719,HARRY AND THE LADY NEXT DOOR,Gene Zion,B0972170,1,978-0760765043,0,,,,
348721,Twinky the Dinky Dog,Kate Klimo,B0971946,1,R9780307976673,0,,,,
348735,King Cecil the Sea Horse (Dr. Seuss/Cat in the Hat),Tish Rabe,B0971574,1,#N/A,0,,,,
348723,Pretty Penny Comes Up Short,Devon Kinch,B0971951,1,R9780375869785,0,,,,
353472,Mystery of Banshee Towers (English),Enid Blyton,B0972621,1,R9781405245661,0,,,,
353471,Mystery of Holly Lane : Mysteries (English),Enid Blyton,B0972622,1,978-1444955262,0,,,,
